year, month,airline,airport,airport_name,arrival_flights,delayed_flights,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2018,1,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3289,398,117.94,3.85,42.11,1,233.09,43,3
2018,1,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",532,93,28.12,0.02,9.18,0,55.69,4,0
2018,1,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",539,99,42.17,0,10.3,0,46.54,4,2
2018,1,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1005,142,45.81,0.72,6.79,1,87.68,4,1
2018,1,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",231,34,17.47,0.63,7.61,0,8.28,18,1
2018,1,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",268,59,21.33,1.75,13.3,0,22.63,9,1
2018,1,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1096,141,47.95,0,16.59,0,76.46,1,0
2018,1,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",732,141,53.55,2.05,24.97,0.18,60.24,34,0
2018,1,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5067,1640,207.38,8.22,1061.83,1.35,361.21,54,5
2018,1,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",803,121,46.69,0.87,16.78,0,56.66,10,0
2018,1,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",93,13,5.51,0.39,1.22,0,5.88,3,0
2018,1,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",528,70,32.18,0,7.98,0,29.84,29,0
2018,1,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",93,11,4.16,0.46,1.4,0,4.99,3,0
2018,1,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",821,132,57.91,1.68,13.98,1,57.43,43,0
2018,1,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",89,14,6.58,0.82,0.21,0,6.39,4,0
2018,1,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",661,85,28.03,1.52,10.38,0,45.07,4,0
2018,1,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",154,17,9.82,0,1.92,0,5.27,1,0
2018,1,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",744,126,37.17,5.7,36.47,0,46.66,6,6
2018,1,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3103,440,121.5,6.76,69.09,1.14,241.52,63,25
2018,1,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1318,220,72.13,3.3,23.93,0,120.64,27,0
2018,1,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",330,67,22.35,0.93,12.95,0,30.77,3,2
2018,1,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",898,121,42.1,1.43,22.36,0.07,55.04,4,2
2018,1,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1425,376,68.03,10.41,172.07,0,125.49,54,0
2018,1,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2313,301,80.12,1.78,38.54,8.81,171.75,31,1
2018,1,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",331,114,62.46,0,14.65,1.19,35.7,0,0
2018,1,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",979,141,53.34,0.38,12.65,0,74.63,5,1
2018,1,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2219,298,86.28,4.51,20.28,0,186.94,18,0
2018,1,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1320,179,62.21,0.81,18.03,2.57,95.37,10,2
2018,1,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3044,420,128.53,4.59,67.13,0.88,218.87,51,1
2018,1,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2420,452,148.16,7.98,101.92,0,193.94,44,1
2018,1,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",403,70,23.28,0,7.92,0.27,38.54,2,0
2018,1,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",346,56,11.06,0.38,5.8,0,38.75,1,0
2018,1,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",139,18,6.92,1.8,4.76,0,4.52,1,0
2018,1,American Airlines Inc.,ALB,"Albany, NY: Albany International",67,9,3.19,0,3.47,0,2.34,2,0
2018,1,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",2,0,0,0,0,0,0,0,0
2018,1,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",956,153,64.22,5.08,40.49,1.27,41.94,28,0
2018,1,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",795,96,42.99,4.17,25.79,0,23.05,16,2
2018,1,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",356,45,15.04,4.4,16.17,0,9.38,15,1
2018,1,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",497,74,33.4,1.56,17.05,0,22,5,1
2018,1,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",66,5,2.69,0,1,0,1.31,0,0
2018,1,American Airlines Inc.,BOS,"Boston, MA: Logan International",2058,405,112.4,19.35,143.41,0.3,129.54,119,0
2018,1,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",82,14,5.49,0.14,4.32,0,4.05,3,0
2018,1,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",508,66,29,2.33,14.57,0,20.1,5,0
2018,1,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",119,15,7.76,0.65,2.12,0,4.47,16,0
2018,1,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",217,46,24.35,0.46,6.86,0,14.33,6,3
2018,1,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7828,948,321.13,38.7,267.73,1.8,318.64,257,3
2018,1,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",179,27,10.98,0,8.87,0,7.15,3,2
2018,1,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",121,19,11.78,0.88,2.93,0,3.41,0,1
2018,1,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",58,12,5.39,0,3.63,0,2.98,0,0
2018,1,American Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",62,17,6.05,0,5.1,0,5.85,0,0
2018,1,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",1958,306,79.46,12.59,98.85,0,115.1,21,13
2018,1,American Airlines Inc.,DEN,"Denver, CO: Denver International",881,138,55.48,3.62,34.01,2.66,42.23,5,0
2018,1,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11495,1370,423.27,69.78,393.05,4.25,479.65,126,15
2018,1,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",140,22,11.54,0,6.3,0,4.17,1,0
2018,1,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",454,82,27.51,2.64,28.24,0,23.61,2,0
2018,1,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",218,36,14.57,1.98,12.15,0,7.29,4,4
2018,1,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",117,16,7.57,0,2.78,0,5.66,0,0
2018,1,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",630,109,25.27,5.16,60.03,0,18.53,37,0
2018,1,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",98,19,7.67,0.83,7.01,0,3.49,0,0
2018,1,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",594,132,48.03,9.48,49.83,0,24.66,6,0
2018,1,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",100,26,13.46,0,6.4,0,6.14,0,1
2018,1,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",62,13,6.45,0,2.71,0,3.84,1,0
2018,1,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",38,8,5.67,0,1.42,0,0.91,0,0
2018,1,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",42,7,4.08,0,2.92,0,0,0,1
2018,1,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",230,31,16.96,0,5.15,0,8.89,1,0
2018,1,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",145,16,9.7,0,3.59,0,2.71,0,0
2018,1,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",475,83,27.84,2.55,32.35,0,20.26,5,4
2018,1,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",32,10,5.11,0,1.15,0,3.74,1,0
2018,1,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",58,6,2.6,1.02,2.27,0,0.11,4,0
2018,1,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",263,62,26.48,0.13,19.32,0,16.06,4,0
2018,1,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",51,12,8.16,0,1.36,0,2.49,0,1
2018,1,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",259,48,20.72,0.83,16.61,0,9.85,5,0
2018,1,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1369,221,70.18,5.08,99.62,2.54,43.58,80,6
2018,1,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",90,14,9.67,0,0.8,0,3.52,0,0
2018,1,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1211,161,69.37,7.44,44.79,1.26,38.13,6,1
2018,1,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3153,371,148.71,20.3,109.1,1.1,91.79,41,1
2018,1,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",8,3,0.14,0,0.5,0,2.36,0,0
2018,1,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1775,350,96.44,26.2,140.74,0.08,86.55,100,1
2018,1,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",99,20,12.32,0,3.53,0,4.15,1,0
2018,1,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",377,45,19.13,3.63,10.94,0,11.3,1,0
2018,1,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1520,301,116,16.12,82.23,0.88,85.77,15,1
2018,1,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",62,6,3.9,0,2.1,0,0,2,0
2018,1,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",186,27,10.42,1.35,8.74,0,6.49,4,0
2018,1,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",53,12,6.59,0,0.7,0,4.71,3,0
2018,1,American Airlines Inc.,MIA,"Miami, FL: Miami International",4376,666,232.51,24.37,239.72,0,169.4,68,2
2018,1,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",134,19,8.38,0,6.39,0,4.23,0,1
2018,1,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",584,107,34.36,6.18,35.1,0,31.37,16,2
2018,1,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",550,86,41.67,2.77,24.52,0,17.04,18,0
2018,1,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",39,8,4.58,0.25,1.68,0,1.49,0,0
2018,1,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",85,10,4.96,0,2.06,0,2.98,0,0
2018,1,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",147,32,15.97,0.12,9.63,0,6.29,2,0
2018,1,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",169,35,16.98,0.05,8.64,0,9.33,1,0
2018,1,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",157,25,8.07,1,6.96,0,8.97,0,0
2018,1,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",241,44,17.91,1,10.84,0,14.25,0,0
2018,1,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5203,755,211.23,22.41,286.82,2.63,231.91,85,4
2018,1,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",200,43,23.1,1.84,8.23,0,9.83,27,0
2018,1,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",517,107,31.06,4.91,44.26,0,26.77,6,2
2018,1,American Airlines Inc.,PDX,"Portland, OR: Portland International",300,48,20.18,1.16,13.6,1,12.05,0,1
2018,1,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3719,587,167.98,19.9,200.47,2.63,196.02,128,13
2018,1,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4765,995,192.76,20.7,607.63,1.22,172.69,49,3
2018,1,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",519,95,43.11,7.06,22.6,0,22.23,8,0
2018,1,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",105,18,6.84,0.55,4.84,0,5.77,2,0
2018,1,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",156,22,10.66,2.11,8.03,0,1.21,0,0
2018,1,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",242,38,9.47,3.2,9.16,0,16.17,15,0
2018,1,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",62,8,4.33,0,0.75,0,2.92,6,0
2018,1,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",736,107,54.84,4.47,24.77,0,22.92,25,1
2018,1,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",109,22,11.73,0.21,5.92,0,4.14,2,0
2018,1,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",151,35,11.34,3.16,3.64,0,16.86,0,0
2018,1,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",504,76,26.37,8.26,30.87,0.4,10.1,10,1
2018,1,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",726,110,55.18,7.11,28.56,0,19.15,5,6
2018,1,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",576,91,35.84,0.94,21.2,0,33.01,12,0
2018,1,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",58,4,2,0,1.67,0,0.33,2,0
2018,1,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",7,2,1,0,1,0,0,0,0
2018,1,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",626,125,49.74,5.03,34.36,0,35.88,5,2
2018,1,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1119,231,51.82,8,125.32,0.3,45.56,12,2
2018,1,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",305,48,20.57,2,10.17,1,14.27,1,0
2018,1,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",478,109,49.23,2.99,43.39,0.33,13.07,2,1
2018,1,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",489,75,37.25,2.5,19.63,0.9,14.71,1,1
2018,1,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",314,46,19.27,2.44,9.37,0.05,14.88,0,0
2018,1,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",460,52,25.46,0.97,15.79,0,9.78,1,1
2018,1,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",531,91,36.84,8.48,21.77,0,23.91,5,1
2018,1,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",62,6,3.42,0,1.41,0,1.17,0,0
2018,1,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",66,12,9.63,0,1.31,0,1.06,0,0
2018,1,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",54,8,1.68,0.44,1.34,0,4.55,2,0
2018,1,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1040,181,71.11,6.96,44.68,0,58.25,7,0
2018,1,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",235,40,20.98,0,4.19,0.96,13.87,2,0
2018,1,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",266,36,16.59,2.42,12.13,0,4.87,1,0
2018,1,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",63,12,5.73,0,2.09,0,4.17,0,0
2018,1,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",2,0,0,0,0,0,0,0,0
2018,1,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,1,0
2018,1,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",52,4,1.34,2,0.66,0,0,4,0
2018,1,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1053,59,18.08,3.17,16.94,2.31,18.5,20,1
2018,1,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36,2,0,0,2,0,0,0,0
2018,1,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",84,3,2,0,1,0,0,1,0
2018,1,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",73,2,1,0,1,0,0,2,0
2018,1,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",49,1,0.72,0,0.28,0,0,0,0
2018,1,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,4,1,0,2.59,0,0.41,0,0
2018,1,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",31,0,0,0,0,0,0,0,0
2018,1,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",107,18,4.45,0,11.55,0,2,5,0
2018,1,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,6,2,0.14,0,0,3.86,0,0
2018,1,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",155,16,6.8,0,4.82,0,4.38,0,0
2018,1,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",89,8,2.41,1,4.59,0,0,0,0
2018,1,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,4,1.94,0,2.06,0,0,1,1
2018,1,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",18,2,0,0,2,0,0,2,0
2018,1,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",124,17,4,0,9.91,0,3.09,0,0
2018,1,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",124,19,8.78,0,5.91,0,4.31,0,0
2018,1,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",100,4,1,0,2.24,0,0.76,0,0
2018,1,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",33,5,1,0,3,0,1,0,0
2018,1,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",164,30,0.85,0.05,25.74,0,3.35,6,0
2018,1,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",241,23,4.24,1,11.01,0.06,6.7,2,1
2018,1,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",33,3,1.96,0,1.04,0,0,0,0
2018,1,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",116,8,3.87,1,1.21,0,1.92,1,1
2018,1,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",186,13,6.47,0,2.53,0,4,0,0
2018,1,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",31,3,0.32,0,1.14,0,1.55,0,0
2018,1,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",36,9,4.68,0,3.47,0,0.85,1,0
2018,1,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,3,1,0,1,0,1,0,0
2018,1,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",62,8,0.27,0,6.13,0,1.59,4,0
2018,1,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",328,28,10.33,1.9,6.78,0,9,6,7
2018,1,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",162,12,3.52,0,8.31,0,0.17,0,0
2018,1,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",182,23,4.89,0.43,12.59,0,5.09,3,0
2018,1,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",324,27,10.96,0,11.22,1,3.82,2,0
2018,1,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",702,56,13.28,1.68,34.53,0,6.51,2,0
2018,1,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",124,7,1.75,0.35,2.9,0,2,0,2
2018,1,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",36,9,2.52,0,6.48,0,0,0,0
2018,1,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",99,7,3.64,0.69,1.74,0,0.93,0,0
2018,1,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,8,2.88,0,4.26,0,0.86,2,0
2018,1,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,2,0,0,1,0,1,1,0
2018,1,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",258,17,9.43,0,3.21,0,4.36,0,0
2018,1,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",263,12,3.61,1.6,5.8,0,1,0,0
2018,1,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,2,0.9,0,1.1,0,0,0,0
2018,1,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",60,10,5,0.18,3.02,0,1.8,2,0
2018,1,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",63,1,0,0,0,0,1,0,0
2018,1,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",156,18,3.48,0,13.52,0,1,1,0
2018,1,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",61,3,0,0,0,0,3,2,0
2018,1,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1464,122,24.83,0.59,54.59,3.94,38.06,9,0
2018,1,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,1,0,0,1,0,0,0,0
2018,1,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",201,53,6.59,0,43.71,0,2.7,0,0
2018,1,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,10,0.64,0.21,5.58,0,3.57,3,2
2018,1,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",99,14,3.34,0,8.4,0,2.26,0,0
2018,1,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,10,2.98,0,6.22,0,0.8,0,0
2018,1,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",548,58,17.73,1.75,24.03,0,14.49,2,14
2018,1,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,2,0.97,0,0.14,0,0.89,1,0
2018,1,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,2,1,0,1,0,0,0,0
2018,1,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",62,3,1,1,0.46,0,0.54,0,1
2018,1,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4736,477,103.83,8.83,218.44,1.88,144.02,47,3
2018,1,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",493,95,8.1,0,78.65,0,8.26,3,8
2018,1,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",89,11,4.01,0,3.26,0,3.73,2,0
2018,1,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",397,48,16.03,0,20.24,0,11.73,1,0
2018,1,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",213,20,6.09,0,7.41,0.28,6.22,0,0
2018,1,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",152,17,4.61,0,8.42,0,3.97,0,1
2018,1,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",318,27,12.12,0,13.1,0,1.78,1,1
